R:A::C:P,0 5,1,2 3 4,6
0 5,0.21428571428571427,0.1360544217687075,0.14332247557003258,0.16853932584269662
1,0.36134453781512604,0.47619047619047616,0.2899022801302932,0.39325842696629215
2 3 4,0.31932773109243695,0.272108843537415,0.4006514657980456,0.24719101123595505
6,0.10504201680672269,0.11564625850340136,0.16612377850162866,0.19101123595505617
