R:A::C:P,0,1 3 6,2 4 5
0,0.4857142857142857,0.2,0.3142857142857143
1 3 6,0.24050632911392406,0.43037974683544306,0.3291139240506329
2 4 5,0.13333333333333333,0.4666666666666667,0.4
