R:A::C:P,0,1 3 4,2 6,5
0,0.07446808510638298,0.047872340425531915,0.023936170212765957,0.013297872340425532
1 3 4,0.13297872340425532,0.22872340425531915,0.15425531914893617,0.02127659574468085
2 6,0.02925531914893617,0.11702127659574468,0.08776595744680851,0.023936170212765957
5,0.010638297872340425,0.013297872340425532,0.013297872340425532,0.007978723404255319
