R:A::C:P,0 2,1 4,3 5,6
0 2,0.5,0.3148148148148148,0.18518518518518517,0.0
1 4,0.3968253968253968,0.42857142857142855,0.15873015873015872,0.015873015873015872
3 5,0.375,0.125,0.375,0.125
6,0.0,0.0,1.0,0.0
