R:A::C:P,0 1 2 6,3,4,5
0 1 2 6,0.5122126436781609,0.09410919540229885,0.10416666666666667,0.09482758620689655
3,0.040229885057471264,0.010775862068965518,0.010775862068965518,0.011494252873563218
4,0.02514367816091954,0.009339080459770116,0.011494252873563218,0.00646551724137931
5,0.035919540229885055,0.013649425287356323,0.010057471264367816,0.009339080459770116
