R:A::C:P,0,1 4,2,3 5,6
0,0.4117647058823529,0.25,0.14705882352941177,0.16176470588235295,0.029411764705882353
1 4,0.28,0.288,0.18,0.184,0.068
2,0.15315315315315314,0.2702702702702703,0.21621621621621623,0.2702702702702703,0.09009009009009009
3 5,0.15,0.21666666666666667,0.18333333333333332,0.31666666666666665,0.13333333333333333
6,0.16216216216216217,0.32432432432432434,0.10810810810810811,0.1891891891891892,0.21621621621621623
