R:A::C:P,0 1 2 6,3,4 5
0 1 2 6,0.8348946135831382,0.7359550561797753,0.7694444444444445
3,0.06557377049180328,0.08426966292134831,0.08611111111111111
4 5,0.09953161592505855,0.1797752808988764,0.14444444444444443
