R:A::C:P,0,1 2,3,4,5,6
0,23,19,5,12,9,5
1 2,83,166,55,48,52,48
3,4,17,9,6,8,6
4,7,10,4,7,8,3
5,7,12,7,9,12,10
6,12,29,15,24,13,17
