R:A::C:P,0,1,2 4,3 5,6
0,0.40476190476190477,0.17857142857142858,0.20454545454545456,0.09523809523809523,0.0
1,0.42857142857142855,0.6428571428571429,0.38636363636363635,0.40476190476190477,0.0
2 4,0.11904761904761904,0.14285714285714285,0.29545454545454547,0.40476190476190477,0.6666666666666666
3 5,0.023809523809523808,0.03571428571428571,0.11363636363636363,0.07142857142857142,0.3333333333333333
6,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0
