R:A::C:P,0,1 2 4 5,3 6
0,0.3939393939393939,0.18421052631578946,0.0
1 2 4 5,0.6060606060606061,0.7894736842105263,0.7647058823529411
3 6,0.0,0.02631578947368421,0.23529411764705882
