R:A::C:P,0 4 5,1 2 6,3
0 4 5,0.19543973941368079,0.14666666666666667,0.19662921348314608
1 2 6,0.7263843648208469,0.7883333333333333,0.7191011235955056
3,0.0781758957654723,0.065,0.08426966292134831
