R:A::C:P,0,1 3 6,2,4 5
0,0.3230769230769231,0.11956521739130435,0.09090909090909091,0.13043478260869565
1 3 6,0.5230769230769231,0.532608695652174,0.5681818181818182,0.5217391304347826
2,0.1076923076923077,0.2826086956521739,0.22727272727272727,0.2391304347826087
4 5,0.046153846153846156,0.06521739130434782,0.11363636363636363,0.10869565217391304
