R:A::C:P,0,1 3 6,2,4 5
0,0.08502024291497975,0.044534412955465584,0.016194331983805668,0.024291497975708502
1 3 6,0.13765182186234817,0.19838056680161945,0.10121457489878542,0.09716599190283401
2,0.02834008097165992,0.10526315789473684,0.04048582995951417,0.044534412955465584
4 5,0.012145748987854251,0.024291497975708502,0.020242914979757085,0.020242914979757085
