R:A::C:P,0 2,1 3 6,4 5
0 2,0.4909090909090909,0.32,0.5238095238095238
1 3 6,0.43636363636363634,0.64,0.42857142857142855
4 5,0.07272727272727272,0.04,0.047619047619047616
