R:A::C:P,0,1 2 4 6,3 5
0,0.40476190476190477,0.18666666666666668,0.09523809523809523
1 2 4 6,0.5714285714285714,0.72,0.8333333333333334
3 5,0.023809523809523808,0.09333333333333334,0.07142857142857142
