R:A::C:P,0,1 2 4 6,3 5
0,0.1069182389937107,0.0880503144654088,0.025157232704402517
1 2 4 6,0.1509433962264151,0.33962264150943394,0.22012578616352202
3 5,0.006289308176100629,0.0440251572327044,0.018867924528301886
