R:A::C:P,0 1,2 3 5,4 6
0 1,0.5,0.2189922480620155,0.25257731958762886
2 3 5,0.29918032786885246,0.39147286821705424,0.32216494845360827
4 6,0.20081967213114754,0.38953488372093026,0.4252577319587629
