R:A::C:P,0 1,2 6,3 4,5
0 1,0.46794871794871795,0.26282051282051283,0.21794871794871795,0.05128205128205128
2 6,0.2833333333333333,0.3333333333333333,0.2833333333333333,0.1
3 4,0.08695652173913043,0.30434782608695654,0.5217391304347826,0.08695652173913043
5,0.25,0.5,0.25,0.0
