R:A::C:P,0,1,2 5 6,3 4
0,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.14814814814814814
1,0.23728813559322035,0.3728813559322034,0.22033898305084745,0.1694915254237288
2 5 6,0.16129032258064516,0.12903225806451613,0.41935483870967744,0.2903225806451613
3 4,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444
