R:A::C:P,0 3,1,2,4 6,5
0 3,0.3125,0.21212121212121213,0.09090909090909091,0.42857142857142855,0.2222222222222222
1,0.4166666666666667,0.6666666666666666,0.4090909090909091,0.2857142857142857,0.4444444444444444
2,0.1875,0.12121212121212122,0.4090909090909091,0.14285714285714285,0.3333333333333333
4 6,0.041666666666666664,0.0,0.045454545454545456,0.14285714285714285,0.0
5,0.041666666666666664,0.0,0.045454545454545456,0.0,0.0
