R:A::C:P,0,1 2 4,3 5 6
0,0.3150684931506849,0.4246575342465753,0.2602739726027397
1 2 4,0.18329938900203666,0.47046843177189407,0.34623217922606925
3 5 6,0.10599078341013825,0.4470046082949309,0.4470046082949309
