R:A::C:P,0 3 6,1 4,2 5
0 3 6,0.1196808510638298,0.07446808510638298,0.06648936170212766
1 4,0.25,0.15691489361702127,0.07180851063829788
2 5,0.1196808510638298,0.07712765957446809,0.06382978723404255
