R:A::C:P,0 2 6,1,3,4 5
0 2 6,0.4909090909090909,0.2,0.10909090909090909,0.2
1,0.3898305084745763,0.3728813559322034,0.1016949152542373,0.13559322033898305
3,0.4,0.0,0.4,0.2
4 5,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
