R:A::C:P,0 2,1 5 6,3,4
0 2,0.3819444444444444,0.41304347826086957,0.2972972972972973,0.3157894736842105
1 5 6,0.5416666666666666,0.5217391304347826,0.5945945945945946,0.47368421052631576
3,0.04861111111111111,0.050724637681159424,0.08108108108108109,0.08771929824561403
4,0.027777777777777776,0.014492753623188406,0.02702702702702703,0.12280701754385964
