R:A::C:P,0 3,1 6,2 4 5
0 3,0.5185185185185185,0.18518518518518517,0.2962962962962963
1 6,0.4166666666666667,0.225,0.35833333333333334
2 4 5,0.3013698630136986,0.273972602739726,0.4246575342465753
