R:A::C:P,0,1,2,3 5,4 6
0,0.029449423815621,0.016645326504481434,0.0076824583866837385,0.01792573623559539,0.02176696542893726
1,0.07682458386683738,0.08962868117797695,0.04481434058898848,0.07298335467349552,0.07426376440460948
2,0.029449423815621,0.03969270166453265,0.03841229193341869,0.06402048655569782,0.04865556978233035
3 5,0.014084507042253521,0.019206145966709345,0.01792573623559539,0.046094750320102434,0.03969270166453265
4 6,0.024327784891165175,0.023047375160051217,0.026888604353393086,0.05121638924455826,0.06530089628681178
