R:A::C:P,0,1 3,2 5,4 6
0,0.3230769230769231,0.125,0.08333333333333333,0.13793103448275862
1 3,0.5076923076923077,0.5,0.5666666666666667,0.46551724137931033
2 5,0.13846153846153847,0.28125,0.3,0.29310344827586204
4 6,0.03076923076923077,0.09375,0.05,0.10344827586206896
