R:A::C:P,0,1 3,2 5,4 6
0,0.5,0.19047619047619047,0.11904761904761904,0.19047619047619047
1 3,0.2619047619047619,0.25396825396825395,0.2698412698412698,0.21428571428571427
2 5,0.14516129032258066,0.2903225806451613,0.2903225806451613,0.27419354838709675
4 6,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.35294117647058826
