R:A::C:P,0 3,1,2 4,5 6
0 3,0.3806818181818182,0.17045454545454544,0.24431818181818182,0.20454545454545456
1,0.33070866141732286,0.2650918635170604,0.2335958005249344,0.17060367454068243
2 4,0.28448275862068967,0.15804597701149425,0.3074712643678161,0.25
5 6,0.2874743326488706,0.09856262833675565,0.24435318275154005,0.36960985626283366
