R:A::C:P,0,1 2 4,3 5 6
0,0.5,0.3333333333333333,0.16666666666666666
1 2 4,0.22905027932960895,0.44692737430167595,0.3240223463687151
3 5 6,0.11538461538461539,0.34615384615384615,0.5384615384615384
