R:A::C:P,0 2,1 5,3 6,4
0 2,0.34097421203438394,0.30945558739255014,0.2349570200573066,0.11461318051575932
1 5,0.3312368972746331,0.3165618448637317,0.2180293501048218,0.13417190775681342
3 6,0.24543610547667344,0.2657200811359026,0.34685598377281945,0.14198782961460446
4,0.3287671232876712,0.1917808219178082,0.2602739726027397,0.2191780821917808
