R:A::C:P,comedy,history,tragedy
comedy,0.5365853658536586,0.0975609756097561,0.36585365853658536
history,0.058823529411764705,0.7647058823529411,0.17647058823529413
tragedy,0.2413793103448276,0.2413793103448276,0.5172413793103449
