R:A::C:P,0 1,2,3 5,4 6
0 1,0.6511627906976745,0.11627906976744186,0.13953488372093023,0.09302325581395349
2,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.07407407407407407
3 5,0.125,0.25,0.375,0.25
4 6,0.2,0.2,0.2,0.4
