R:A::C:P,0 6,1,2,3 4,5
0 6,0.5208333333333334,0.125,0.08333333333333333,0.22916666666666666,0.041666666666666664
1,0.39473684210526316,0.12280701754385964,0.19298245614035087,0.22807017543859648,0.06140350877192982
2,0.3148148148148148,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.09259259259259259
3 4,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.5217391304347826,0.08695652173913043
5,0.375,0.0,0.375,0.25,0.0
