R:A::C:P,0 6,1,2,3 4,5
0 6,0.26881720430107525,0.20689655172413793,0.09090909090909091,0.16923076923076924,0.125
1,0.4838709677419355,0.4827586206896552,0.5,0.4,0.4375
2,0.1827956989247312,0.27586206896551724,0.22727272727272727,0.2153846153846154,0.3125
3 4,0.03225806451612903,0.034482758620689655,0.11363636363636363,0.18461538461538463,0.125
5,0.03225806451612903,0.0,0.06818181818181818,0.03076923076923077,0.0
