R:A::C:P,0 1 2 5 6,3,4
0 1 2 5 6,0.7471098265895953,0.11849710982658959,0.13439306358381503
3,0.7,0.18,0.12
4,0.717948717948718,0.10256410256410256,0.1794871794871795
