R:A::C:P,0 4,1,2 3 6,5
0 4,0.4222222222222222,0.21212121212121213,0.07692307692307693,0.2222222222222222
1,0.4,0.6666666666666666,0.38461538461538464,0.4444444444444444
2 3 6,0.15555555555555556,0.12121212121212122,0.48717948717948717,0.3333333333333333
5,0.022222222222222223,0.0,0.05128205128205128,0.0
