R:A::C:P,comedy,history,tragedy
comedy,0.6048109965635738,0.18556701030927836,0.20962199312714777
history,0.17110266159695817,0.6806083650190115,0.1482889733840304
tragedy,0.304029304029304,0.18681318681318682,0.5091575091575091
