R:A::C:P,comedy,history,tragedy
comedy,0.5789473684210527,0.19014084507042253,0.25523012552301255
history,0.14802631578947367,0.6302816901408451,0.16317991631799164
tragedy,0.2730263157894737,0.1795774647887324,0.5815899581589958
