R:A::C:P,comedy,history,tragedy
comedy,0.21281741233373638,0.06529625151148731,0.07376058041112454
history,0.05441354292623942,0.21644498186215236,0.0471584038694075
tragedy,0.1003627569528416,0.06166868198307134,0.16807738814993953
