R:A::C:P,0,1 5,2,3,4 6
0,0.5,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.19047619047619047
1 5,0.28688524590163933,0.1721311475409836,0.20491803278688525,0.12295081967213115,0.21311475409836064
2,0.12962962962962962,0.24074074074074073,0.18518518518518517,0.14814814814814814,0.2962962962962963
3,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666
4 6,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.35294117647058826
