R:A::C:P,0 2 3,1,4 5,6
0 2 3,0.2338403041825095,0.06653992395437262,0.07224334600760456,0.03231939163498099
1,0.23954372623574144,0.0817490494296578,0.08745247148288973,0.02091254752851711
4 5,0.045627376425855515,0.0076045627376425855,0.024714828897338403,0.017110266159695818
6,0.024714828897338403,0.0076045627376425855,0.022813688212927757,0.015209125475285171
