R:A::C:P,0,1,2 3 5 6,4
0,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.14814814814814814
1,0.23728813559322035,0.3728813559322034,0.3220338983050847,0.06779661016949153
2 3 5 6,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.08333333333333333
4,0.25,0.0,0.5,0.25
