R:A::C:P,0 5,1 2,3 4 6
0 5,0.1580188679245283,0.11940298507462686,0.09717314487632508
1 2,0.4481132075471698,0.5746268656716418,0.41519434628975266
3 4 6,0.3938679245283019,0.30597014925373134,0.4876325088339223
