R:A::C:P,0 5,1 2,3 4 6
0 5,0.3941176470588235,0.2823529411764706,0.3235294117647059
1 2,0.2896341463414634,0.3521341463414634,0.35823170731707316
3 4 6,0.2950530035335689,0.21731448763250882,0.4876325088339223
