R:A::C:P,0,1 3,2,4 5,6
0,0.029449423815621,0.023047375160051217,0.0076824583866837385,0.026888604353393086,0.006402048655569782
1 3,0.08194622279129321,0.15108834827144688,0.056338028169014086,0.08066581306017925,0.052496798975672214
2,0.029449423815621,0.07042253521126761,0.03841229193341869,0.06530089628681178,0.016645326504481434
4 5,0.01792573623559539,0.024327784891165175,0.01792573623559539,0.046094750320102434,0.016645326504481434
6,0.015364916773367477,0.040973111395646605,0.015364916773367477,0.04737516005121639,0.02176696542893726
