R:A::C:P,0 5 6,1 3 4,2
0 5 6,0.5080213903743316,0.39037433155080214,0.10160427807486631
1 3 4,0.4064748201438849,0.4676258992805755,0.12589928057553956
2,0.4036363636363636,0.44727272727272727,0.14909090909090908
