R:A::C:P,0 5 6,1 3 4,2
0 5 6,0.20474137931034483,0.15732758620689655,0.040948275862068964
1 3 4,0.16235632183908047,0.1867816091954023,0.05028735632183908
2,0.07974137931034483,0.08836206896551724,0.029454022988505746
