R:A::C:P,0 6,1 3 4,2,5
0 6,0.12284482758620689,0.125,0.033764367816091954,0.05244252873563218
1 3 4,0.12643678160919541,0.1867816091954023,0.05028735632183908,0.035919540229885055
2,0.05531609195402299,0.08836206896551724,0.029454022988505746,0.02442528735632184
5,0.020114942528735632,0.032327586206896554,0.007183908045977011,0.009339080459770116
