R:A::C:P,0 6,1 3 4,2,5
0 6,0.37831858407079644,0.28903654485049834,0.27976190476190477,0.4294117647058823
1 3 4,0.3893805309734513,0.4318936877076412,0.4166666666666667,0.29411764705882354
2,0.17035398230088494,0.20431893687707642,0.24404761904761904,0.2
5,0.061946902654867256,0.07475083056478406,0.05952380952380952,0.07647058823529412
