R:A::C:P,0 6,1 3 4,2,5
0 6,0.36774193548387096,0.3741935483870968,0.1010752688172043,0.15698924731182795
1 3 4,0.31654676258992803,0.4676258992805755,0.12589928057553956,0.08992805755395683
2,0.28,0.44727272727272727,0.14909090909090908,0.12363636363636364
5,0.2916666666666667,0.46875,0.10416666666666667,0.13541666666666666
