R:A::C:P,0 3,1 2 4,5,6
0 3,0.048132183908045974,0.05244252873563218,0.015086206896551725,0.010775862068965518
1 2 4,0.16163793103448276,0.25287356321839083,0.04885057471264368,0.0603448275862069
5,0.02586206896551724,0.02586206896551724,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.09410919540229885,0.04885057471264368,0.06321839080459771
