R:A::C:P,0 1,2 6,3,4,5
0 1,0.8484848484848485,0.4166666666666667,0.4,0.6666666666666666,0.6666666666666666
2 6,0.12121212121212122,0.375,0.4,0.16666666666666666,0.3333333333333333
3,0.0,0.08333333333333333,0.13333333333333333,0.08333333333333333,0.0
4,0.015151515151515152,0.08333333333333333,0.0,0.08333333333333333,0.0
5,0.015151515151515152,0.041666666666666664,0.06666666666666667,0.0,0.0
