R:A::C:P,0,1 6,2,3,4,5
0,0.43243243243243246,0.28378378378378377,0.0945945945945946,0.04054054054054054,0.08108108108108109,0.06756756756756757
1 6,0.18264248704663213,0.3432642487046632,0.10233160621761658,0.11528497409326424,0.13601036269430053,0.12046632124352331
2,0.14181818181818182,0.32,0.14909090909090908,0.14181818181818182,0.12363636363636364,0.12363636363636364
3,0.16666666666666666,0.23529411764705882,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.1568627450980392
4,0.1095890410958904,0.1506849315068493,0.2191780821917808,0.1780821917808219,0.2191780821917808,0.1232876712328767
5,0.17708333333333334,0.23958333333333334,0.10416666666666667,0.19791666666666666,0.14583333333333334,0.13541666666666666
