R:A::C:P,0,1 2 3 6,4 5
0,0.4117647058823529,0.4411764705882353,0.14705882352941177
1 2 3 6,0.22794117647058823,0.5612745098039216,0.2107843137254902
4 5,0.18,0.56,0.26
