R:A::C:P,0 6,1 3 5,2 4
0 6,0.36774193548387096,0.4,0.23225806451612904
1 3 5,0.3281519861830743,0.42487046632124353,0.2469775474956822
2 4,0.2614942528735632,0.43103448275862066,0.3074712643678161
