R:A::C:P,0 6,1 3 5,2 4
0 6,0.37831858407079644,0.31958762886597936,0.3016759776536313
1 3 5,0.42035398230088494,0.422680412371134,0.3994413407821229
2 4,0.2013274336283186,0.25773195876288657,0.2988826815642458
