R:A::C:P,0 6,1 3 5,2 4
0 6,0.12284482758620689,0.1336206896551724,0.07758620689655173
1 3 5,0.13649425287356323,0.17672413793103448,0.10272988505747127
2 4,0.0653735632183908,0.10775862068965517,0.07686781609195402
