R:A::C:P,0 2,1,3,4,5 6
0 2,0.5,0.2037037037037037,0.09259259259259259,0.1111111111111111,0.09259259259259259
1,0.3898305084745763,0.3728813559322034,0.1016949152542373,0.06779661016949153,0.06779661016949153
3,0.2,0.0,0.4,0.2,0.2
4,0.5,0.0,0.0,0.25,0.25
5 6,0.5,0.0,0.5,0.0,0.0
