R:A::C:P,0 5,1 2 4,3 6
0 5,0.048132183908045974,0.04885057471264368,0.02514367816091954
1 2 4,0.14870689655172414,0.25287356321839083,0.1221264367816092
3 6,0.10775862068965517,0.1235632183908046,0.12284482758620689
