R:A::C:P,0,1 5 6,2 3 4
0,0.4666666666666667,0.3,0.23333333333333334
1 5 6,0.2613065326633166,0.36180904522613067,0.3768844221105528
2 3 4,0.1111111111111111,0.41025641025641024,0.47863247863247865
