R:A::C:P,0,1 5 6,2 3 4
0,0.3010752688172043,0.13043478260869565,0.09655172413793103
1 5 6,0.5591397849462365,0.5217391304347826,0.5172413793103449
2 3 4,0.13978494623655913,0.34782608695652173,0.38620689655172413
