R:A::C:P,0 3,1 2 4 6,5
0 3,0.1550925925925926,0.11139240506329114,0.12352941176470589
1 2 4 6,0.7615740740740741,0.8291139240506329,0.8
5,0.08333333333333333,0.05949367088607595,0.07647058823529412
