R:A::C:P,0 2,1,3,4,5 6
0 2,0.15019011406844107,0.060836501901140684,0.051330798479087454,0.028517110266159697,0.049429657794676805
1,0.20342205323193915,0.0817490494296578,0.03612167300380228,0.051330798479087454,0.057034220532319393
3,0.022813688212927757,0.005703422053231939,0.009505703422053232,0.0038022813688212928,0.022813688212927757
4,0.015209125475285171,0.0038022813688212928,0.0019011406844106464,0.0,0.024714828897338403
5 6,0.034220532319391636,0.011406844106463879,0.019011406844106463,0.026615969581749048,0.028517110266159697
